Time,Unread/Actionable Inbox,GPNA Actions,REQS,Total Outstanding Actions,Inbox Total,GPNA Total,Todays Reqs,Total Today,Column1,Column2,Column3,Column4,Column5,Column6,,
3/9/2020 14:27,3,28,38,69,9871,3122,50,-976,3/9/2020,1,12993,14019,,3/9/2020,,
3/9/2020 14:41,4,29,14,47,9871,3123,50,-975,3/9/2020,1,12994,14019,,3/9/2020,,
3/9/2020 14:47,4,30,14,48,9872,3124,57,-966,3/9/2020,1,12996,14019,,3/9/2020,,
3/9/2020 15:01,0,25,11,36,9872,3124,57,-966,3/9/2020,1,12996,14019,,3/9/2020,,
3/9/2020 15:07,3,28,11,42,9873,3127,57,-962,3/9/2020,1,13000,14019,,3/9/2020,,
3/9/2020 15:21,2,28,11,41,9873,3127,57,-962,3/9/2020,1,13000,14019,,3/9/2020,,
3/9/2020 15:27,3,29,11,43,9873,3129,57,-960,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 15:41,3,29,11,43,9873,3129,57,-960,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 15:47,2,29,11,42,9873,3129,57,-960,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 16:01,0,28,14,42,9873,3129,57,-960,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 16:07,0,28,14,42,9873,3129,62,-955,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 16:21,0,28,14,42,9873,3129,62,-955,3/9/2020,1,13002,14019,,3/9/2020,,
3/9/2020 16:28,0,28,14,42,9874,3129,62,-954,3/9/2020,1,13003,14019,,3/9/2020,,
3/9/2020 16:41,0,29,15,44,9874,3130,62,-953,3/9/2020,1,13004,14019,,3/9/2020,,
3/9/2020 16:47,0,30,15,45,9874,3130,63,-952,3/9/2020,1,13004,14019,,3/9/2020,,
3/9/2020 17:01,0,18,15,33,9874,3131,63,-951,3/9/2020,1,13005,14019,,3/9/2020,,
3/9/2020 17:07,0,18,15,33,9874,3131,63,-951,3/9/2020,1,13005,14019,,3/9/2020,,
3/9/2020 17:21,0,18,15,33,9874,3131,63,-951,3/9/2020,1,13005,14019,,3/9/2020,,
3/9/2020 17:28,0,18,15,33,9874,3131,63,-951,3/9/2020,1,13005,14019,,3/9/2020,,
3/9/2020 17:47,3,21,15,39,9874,3131,63,-951,3/9/2020,1,13005,14019,,3/9/2020,,
3/10/2020 11:27,1,13,17,31,9746,3135,63,-61,3/10/2020,2,12881,13005,13005,3/10/2020,,
3/10/2020 11:37,2,14,17,33,9746,3136,23,-100,3/10/2020,1,12882,13005,,3/10/2020,,
3/10/2020 11:50,3,15,19,37,9748,3137,23,-97,3/10/2020,1,12885,13005,,3/10/2020,,
3/10/2020 11:57,3,15,19,37,9728,3137,26,-114,3/10/2020,1,12865,13005,,3/10/2020,,
3/10/2020 12:11,3,15,19,37,9728,3137,26,-114,3/10/2020,1,12865,13005,,3/10/2020,,
3/10/2020 12:17,3,15,19,37,9729,3137,26,-113,3/10/2020,1,12866,13005,,3/10/2020,,
3/10/2020 12:31,3,15,19,37,9730,3137,26,-112,3/10/2020,1,12867,13005,,3/10/2020,,
3/10/2020 12:37,4,16,19,39,9731,3138,26,-110,3/10/2020,1,12869,13005,,3/10/2020,,
3/10/2020 12:50,4,16,20,40,9731,3138,26,-110,3/10/2020,1,12869,13005,,3/10/2020,,
3/10/2020 12:57,4,16,20,40,9732,3138,27,-108,3/10/2020,1,12870,13005,,3/10/2020,,
3/10/2020 13:11,8,20,19,47,9736,3139,27,-103,3/10/2020,1,12875,13005,,3/10/2020,,
3/10/2020 13:17,8,20,19,47,9737,3139,27,-102,3/10/2020,1,12876,13005,,3/10/2020,,
3/10/2020 13:30,10,22,3,35,9737,3141,27,-100,3/10/2020,1,12878,13005,,3/10/2020,,
3/10/2020 13:37,11,23,3,37,9737,3141,28,-99,3/10/2020,1,12878,13005,,3/10/2020,,
3/10/2020 13:50,5,20,3,28,9737,3141,28,-99,3/10/2020,1,12878,13005,,3/10/2020,,
3/10/2020 13:57,4,20,3,27,9737,3141,28,-99,3/10/2020,1,12878,13005,,3/10/2020,,
3/10/2020 14:10,0,19,3,22,9738,3142,28,-97,3/10/2020,1,12880,13005,,3/10/2020,,
3/10/2020 14:17,0,17,3,20,9742,3143,28,-92,3/10/2020,1,12885,13005,,3/10/2020,,
3/10/2020 14:30,0,16,4,20,9742,3144,28,-91,3/10/2020,1,12886,13005,,3/10/2020,,
3/10/2020 14:37,1,17,4,22,9744,3146,29,-86,3/10/2020,1,12890,13005,,3/10/2020,,
3/10/2020 14:50,0,17,4,21,9746,3148,29,-82,3/10/2020,1,12894,13005,,3/10/2020,,
3/10/2020 14:57,0,17,4,21,9749,3148,30,-78,3/10/2020,1,12897,13005,,3/10/2020,,
3/10/2020 15:10,0,17,4,21,9750,3149,30,-76,3/10/2020,1,12899,13005,,3/10/2020,,
3/10/2020 15:17,0,17,4,21,9751,3150,30,-74,3/10/2020,1,12901,13005,,3/10/2020,,
3/10/2020 15:31,0,16,9,25,9751,3150,30,-74,3/10/2020,1,12901,13005,,3/10/2020,,
3/10/2020 15:37,0,12,9,21,9751,3151,41,-62,3/10/2020,1,12902,13005,,3/10/2020,,
3/10/2020 15:50,2,14,9,25,9753,3152,41,-59,3/10/2020,1,12905,13005,,3/10/2020,,
3/10/2020 15:57,1,14,9,24,9755,3152,41,-57,3/10/2020,1,12907,13005,,3/10/2020,,
3/10/2020 16:10,0,13,9,22,9755,3152,41,-57,3/10/2020,1,12907,13005,,3/10/2020,,
3/10/2020 16:17,1,14,9,24,9756,3154,42,-53,3/10/2020,1,12910,13005,,3/10/2020,,
3/10/2020 16:30,1,14,7,22,9756,3154,42,-53,3/10/2020,1,12910,13005,,3/10/2020,,
3/10/2020 16:37,0,13,7,20,9758,3155,46,-46,3/10/2020,1,12913,13005,,3/10/2020,,
3/10/2020 16:50,0,13,6,19,9759,3155,46,-45,3/10/2020,1,12914,13005,,3/10/2020,,
3/10/2020 16:57,0,13,6,19,9759,3156,46,-44,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:10,0,13,8,21,9759,3156,46,-44,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:17,0,13,8,21,9759,3156,48,-42,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:30,0,13,8,21,9759,3156,48,-42,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:37,0,13,8,21,9759,3156,48,-42,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:51,0,13,8,21,9759,3156,48,-42,3/10/2020,1,12915,13005,,3/10/2020,,
3/10/2020 17:57,0,13,8,21,9759,3156,48,-42,3/10/2020,1,12915,13005,,3/10/2020,,
3/11/2020 10:26,0,25,17,42,9789,3165,48,87,3/11/2020,2,12954,12915,12915,3/11/2020,,
3/11/2020 10:36,1,25,17,43,9793,3166,9,53,3/11/2020,1,12959,12915,,3/11/2020,,
3/11/2020 11:01,0,23,19,42,9793,3169,9,56,3/11/2020,1,12962,12915,,3/11/2020,,
3/11/2020 11:11,0,22,19,41,9794,3171,9,59,3/11/2020,1,12965,12915,,3/11/2020,,
3/11/2020 11:21,1,23,19,43,9795,3172,11,63,3/11/2020,1,12967,12915,,3/11/2020,,
3/11/2020 11:26,2,24,19,45,9796,3172,11,64,3/11/2020,1,12968,12915,,3/11/2020,,
3/11/2020 11:48,0,19,20,39,9800,3172,11,68,3/11/2020,1,12972,12915,,3/11/2020,,
3/11/2020 12:02,1,20,20,41,9801,3173,12,71,3/11/2020,1,12974,12915,,3/11/2020,,
3/11/2020 12:10,3,22,20,45,9804,3173,12,74,3/11/2020,1,12977,12915,,3/11/2020,,
3/11/2020 12:21,3,22,22,47,9804,3173,12,74,3/11/2020,1,12977,12915,,3/11/2020,,
3/11/2020 12:26,3,22,22,47,9804,3173,14,76,3/11/2020,1,12977,12915,,3/11/2020,,
3/11/2020 12:40,6,25,25,56,9804,3174,14,77,3/11/2020,1,12978,12915,,3/11/2020,,
3/11/2020 12:46,6,25,25,56,9810,3174,17,86,3/11/2020,1,12984,12915,,3/11/2020,,
3/11/2020 13:00,6,25,25,56,9810,3174,17,86,3/11/2020,1,12984,12915,,3/11/2020,,
3/11/2020 13:07,7,25,25,57,9811,3175,17,88,3/11/2020,1,12986,12915,,3/11/2020,,
3/11/2020 13:20,3,22,34,59,9811,3175,17,88,3/11/2020,1,12986,12915,,3/11/2020,,
3/11/2020 13:27,3,22,34,59,9812,3175,26,98,3/11/2020,1,12987,12915,,3/11/2020,,
3/11/2020 13:40,3,22,34,59,9813,3175,26,99,3/11/2020,1,12988,12915,,3/11/2020,,
3/11/2020 13:46,0,18,34,52,9815,3175,26,101,3/11/2020,1,12990,12915,,3/11/2020,,
3/11/2020 14:00,0,18,32,50,9816,3175,26,102,3/11/2020,1,12991,12915,,3/11/2020,,
3/11/2020 14:06,0,18,32,50,9818,3175,27,105,3/11/2020,1,12993,12915,,3/11/2020,,
3/11/2020 14:21,1,19,13,33,9818,3175,27,105,3/11/2020,1,12993,12915,,3/11/2020,,
3/11/2020 14:26,0,19,13,32,9818,3175,29,107,3/11/2020,1,12993,12915,,3/11/2020,,
3/11/2020 14:40,0,15,10,25,9732,3176,29,22,3/11/2020,1,12908,12915,,3/11/2020,,
3/11/2020 14:47,0,15,10,25,9736,3176,28,25,3/11/2020,1,12912,12915,,3/11/2020,,
3/11/2020 15:01,1,9,9,19,9742,3178,28,33,3/11/2020,1,12920,12915,,3/11/2020,,
3/11/2020 15:06,1,9,9,19,9744,3178,29,36,3/11/2020,1,12922,12915,,3/11/2020,,
3/11/2020 15:21,2,11,11,24,9746,3180,29,40,3/11/2020,1,12926,12915,,3/11/2020,,
3/11/2020 15:26,2,11,11,24,9746,3180,31,42,3/11/2020,1,12926,12915,,3/11/2020,,
3/11/2020 15:40,0,10,10,20,9746,3180,31,42,3/11/2020,1,12926,12915,,3/11/2020,,
3/11/2020 15:47,1,11,10,22,9749,3181,31,46,3/11/2020,1,12930,12915,,3/11/2020,,
3/11/2020 16:00,0,10,11,21,9749,3181,31,46,3/11/2020,1,12930,12915,,3/11/2020,,
3/11/2020 16:06,0,10,11,21,9750,3182,32,49,3/11/2020,1,12932,12915,,3/11/2020,,
3/11/2020 16:20,0,7,11,18,9751,3182,32,50,3/11/2020,1,12933,12915,,3/11/2020,,
3/11/2020 16:27,0,8,11,19,9752,3183,32,52,3/11/2020,1,12935,12915,,3/11/2020,,
3/11/2020 16:40,0,6,12,18,9752,3184,32,53,3/11/2020,1,12936,12915,,3/11/2020,,
3/11/2020 16:46,1,7,12,20,9752,3184,33,54,3/11/2020,1,12936,12915,,3/11/2020,,
3/11/2020 17:00,0,6,12,18,9753,3184,33,55,3/11/2020,1,12937,12915,,3/11/2020,,
3/11/2020 17:06,0,7,12,19,9753,3185,33,56,3/11/2020,1,12938,12915,,3/11/2020,,
3/11/2020 17:20,1,8,12,21,9753,3185,33,56,3/11/2020,1,12938,12915,,3/11/2020,,
3/11/2020 17:27,1,8,12,21,9753,3185,33,56,3/11/2020,1,12938,12915,,3/11/2020,,
3/11/2020 17:46,1,8,12,21,9753,3185,33,56,3/11/2020,1,12938,12915,,3/11/2020,,
3/12/2020 10:04,0,9,12,21,9755,3185,33,35,3/12/2020,2,12940,12938,12938,3/12/2020,,
3/12/2020 10:14,0,7,12,19,9738,3187,25,12,3/12/2020,1,12925,12938,,3/12/2020,,
3/12/2020 10:44,0,7,5,12,9738,3189,25,14,3/12/2020,1,12927,12938,,3/12/2020,,
3/12/2020 10:50,0,7,5,12,9740,3189,30,21,3/12/2020,1,12929,12938,,3/12/2020,,
3/12/2020 11:04,1,8,6,15,9740,3190,30,22,3/12/2020,1,12930,12938,,3/12/2020,,
3/12/2020 11:11,0,8,6,14,9745,3191,32,30,3/12/2020,1,12936,12938,,3/12/2020,,
3/12/2020 11:24,0,8,6,14,9745,3191,32,30,3/12/2020,1,12936,12938,,3/12/2020,,
3/12/2020 11:30,1,9,6,16,9747,3192,32,33,3/12/2020,1,12939,12938,,3/12/2020,,
3/12/2020 11:44,1,9,12,22,9747,3192,32,33,3/12/2020,1,12939,12938,,3/12/2020,,
3/12/2020 11:50,3,11,12,26,9747,3192,43,44,3/12/2020,1,12939,12938,,3/12/2020,,
3/12/2020 12:04,3,11,11,25,9748,3192,43,45,3/12/2020,1,12940,12938,,3/12/2020,,
3/12/2020 12:11,5,13,11,29,9749,3192,44,47,3/12/2020,1,12941,12938,,3/12/2020,,
3/12/2020 12:24,5,13,11,29,9750,3192,44,48,3/12/2020,1,12942,12938,,3/12/2020,,
3/12/2020 12:30,6,14,11,31,9750,3192,44,48,3/12/2020,1,12942,12938,,3/12/2020,,
3/12/2020 12:44,6,14,10,30,9750,3192,44,48,3/12/2020,1,12942,12938,,3/12/2020,,
3/12/2020 12:50,6,14,10,30,9750,3192,44,48,3/12/2020,1,12942,12938,,3/12/2020,,
3/12/2020 13:04,0,11,10,21,9750,3192,44,48,3/12/2020,1,12942,12938,,3/12/2020,,
3/12/2020 13:10,0,11,10,21,9753,3192,44,51,3/12/2020,1,12945,12938,,3/12/2020,,
3/12/2020 13:24,0,9,9,18,9753,3192,44,51,3/12/2020,1,12945,12938,,3/12/2020,,
3/12/2020 13:30,1,10,9,20,9757,3194,44,57,3/12/2020,1,12951,12938,,3/12/2020,,
3/12/2020 13:44,0,10,2,12,9758,3195,44,59,3/12/2020,1,12953,12938,,3/12/2020,,
3/12/2020 13:50,0,14,2,16,9759,3198,44,63,3/12/2020,1,12957,12938,,3/12/2020,,
3/12/2020 14:04,0,12,2,14,9760,3198,44,64,3/12/2020,1,12958,12938,,3/12/2020,,
3/12/2020 14:10,0,13,2,15,9760,3199,44,65,3/12/2020,1,12959,12938,,3/12/2020,,
3/12/2020 14:24,0,12,2,14,9760,3199,44,65,3/12/2020,1,12959,12938,,3/12/2020,,
3/12/2020 14:30,0,12,2,14,9762,3199,44,67,3/12/2020,1,12961,12938,,3/12/2020,,
3/12/2020 14:44,0,12,3,15,9763,3199,44,68,3/12/2020,1,12962,12938,,3/12/2020,,
3/12/2020 14:50,0,12,3,15,9765,3199,45,71,3/12/2020,1,12964,12938,,3/12/2020,,
3/12/2020 15:04,2,14,3,19,9765,3199,45,71,3/12/2020,1,12964,12938,,3/12/2020,,
3/12/2020 15:10,3,15,3,21,9765,3199,45,71,3/12/2020,1,12964,12938,,3/12/2020,,
3/12/2020 15:24,3,15,4,22,9767,3199,45,73,3/12/2020,1,12966,12938,,3/12/2020,,
3/12/2020 15:31,4,16,4,24,9767,3200,46,75,3/12/2020,1,12967,12938,,3/12/2020,,
3/12/2020 15:44,4,16,4,24,9767,3200,46,75,3/12/2020,1,12967,12938,,3/12/2020,,
3/12/2020 15:50,2,15,4,21,9748,3200,46,56,3/12/2020,1,12948,12938,,3/12/2020,,
3/12/2020 16:04,0,15,5,20,9748,3200,46,56,3/12/2020,1,12948,12938,,3/12/2020,,
3/12/2020 16:10,0,15,5,20,9748,3200,47,57,3/12/2020,1,12948,12938,,3/12/2020,,
3/12/2020 16:24,0,10,4,14,9749,3200,47,58,3/12/2020,1,12949,12938,,3/12/2020,,
3/12/2020 16:31,0,10,4,14,9750,3200,48,60,3/12/2020,1,12950,12938,,3/12/2020,,
3/12/2020 16:44,0,10,8,18,9750,3200,48,60,3/12/2020,1,12950,12938,,3/12/2020,,
3/12/2020 16:50,0,10,8,18,9750,3200,51,63,3/12/2020,1,12950,12938,,3/12/2020,,
3/12/2020 17:04,1,11,10,22,9750,3201,51,64,3/12/2020,1,12951,12938,,3/12/2020,,
3/12/2020 17:10,1,11,10,22,9750,3201,53,66,3/12/2020,1,12951,12938,,3/12/2020,,
3/12/2020 17:24,2,12,10,24,9750,3202,53,67,3/12/2020,1,12952,12938,,3/12/2020,,
3/12/2020 17:30,2,12,10,24,9750,3202,53,67,3/12/2020,1,12952,12938,,3/12/2020,,
3/12/2020 17:44,2,12,8,22,9750,3202,53,67,3/12/2020,1,12952,12938,,3/12/2020,,
3/12/2020 17:50,2,12,8,22,9751,3202,53,68,3/12/2020,1,12953,12938,,3/12/2020,,
3/13/2020 8:54,0,8,11,19,9751,3208,53,59,3/13/2020,2,12959,12953,12953,3/13/2020,,
3/13/2020 8:59,0,8,11,19,9767,3208,5,27,3/13/2020,1,12975,12953,,3/13/2020,,
3/13/2020 9:13,0,8,12,20,9768,3208,5,28,3/13/2020,1,12976,12953,,3/13/2020,,
3/13/2020 9:19,0,8,12,20,9768,3209,6,30,3/13/2020,1,12977,12953,,3/13/2020,,
3/13/2020 9:33,0,9,13,22,9770,3210,6,33,3/13/2020,1,12980,12953,,3/13/2020,,
3/13/2020 9:39,1,10,13,24,9773,3213,8,41,3/13/2020,1,12986,12953,,3/13/2020,,
3/13/2020 9:53,0,10,14,24,9773,3213,8,41,3/13/2020,1,12986,12953,,3/13/2020,,
3/13/2020 10:00,0,10,14,24,9773,3213,10,43,3/13/2020,1,12986,12953,,3/13/2020,,
3/13/2020 10:13,0,10,14,24,9776,3214,10,47,3/13/2020,1,12990,12953,,3/13/2020,,
3/13/2020 10:19,1,11,14,26,9779,3215,10,51,3/13/2020,1,12994,12953,,3/13/2020,,
3/13/2020 10:33,0,9,15,24,9779,3215,10,51,3/13/2020,1,12994,12953,,3/13/2020,,
3/13/2020 11:19,4,13,19,36,9784,3219,11,61,3/13/2020,1,13003,12953,,3/13/2020,,
3/13/2020 11:29,0,10,19,29,9785,3219,17,68,3/13/2020,1,13004,12953,,3/13/2020,,
3/13/2020 11:43,0,9,23,32,9785,3219,17,68,3/13/2020,1,13004,12953,,3/13/2020,,
3/13/2020 11:49,0,9,23,32,9785,3220,21,73,3/13/2020,1,13005,12953,,3/13/2020,,
3/13/2020 12:04,0,9,24,33,9785,3220,21,73,3/13/2020,1,13005,12953,,3/13/2020,,
3/13/2020 12:09,1,10,24,35,9785,3220,23,75,3/13/2020,1,13005,12953,,3/13/2020,,
3/13/2020 12:23,1,10,24,35,9786,3220,23,76,3/13/2020,1,13006,12953,,3/13/2020,,
3/13/2020 12:29,0,9,24,33,9790,3220,23,80,3/13/2020,1,13010,12953,,3/13/2020,,
3/13/2020 12:43,0,9,24,33,9790,3220,23,80,3/13/2020,1,13010,12953,,3/13/2020,,
3/13/2020 12:49,1,10,24,35,9790,3221,23,81,3/13/2020,1,13011,12953,,3/13/2020,,
3/13/2020 13:03,0,9,24,33,9790,3221,23,81,3/13/2020,1,13011,12953,,3/13/2020,,
3/13/2020 13:10,0,9,24,33,9792,3221,23,83,3/13/2020,1,13013,12953,,3/13/2020,,
3/13/2020 13:23,0,9,24,33,9792,3221,23,83,3/13/2020,1,13013,12953,,3/13/2020,,
3/13/2020 13:29,0,9,24,33,9794,3221,23,85,3/13/2020,1,13015,12953,,3/13/2020,,
3/13/2020 13:43,0,9,24,33,9794,3222,23,86,3/13/2020,1,13016,12953,,3/13/2020,,
3/13/2020 13:49,0,9,24,33,9794,3222,24,87,3/13/2020,1,13016,12953,,3/13/2020,,
3/13/2020 14:03,0,9,24,33,9794,3222,24,87,3/13/2020,1,13016,12953,,3/13/2020,,
3/13/2020 14:09,0,9,24,33,9795,3222,24,88,3/13/2020,1,13017,12953,,3/13/2020,,
3/13/2020 14:24,0,8,24,32,9795,3222,24,88,3/13/2020,1,13017,12953,,3/13/2020,,
3/13/2020 14:29,1,9,24,34,9796,3224,24,91,3/13/2020,1,13020,12953,,3/13/2020,,
3/13/2020 14:43,0,8,24,32,9797,3224,24,92,3/13/2020,1,13021,12953,,3/13/2020,,
3/13/2020 14:49,0,8,24,32,9799,3225,24,95,3/13/2020,1,13024,12953,,3/13/2020,,
3/13/2020 15:03,0,8,26,34,9799,3225,24,95,3/13/2020,1,13024,12953,,3/13/2020,,
3/13/2020 15:09,0,8,26,34,9799,3225,26,97,3/13/2020,1,13024,12953,,3/13/2020,,
3/13/2020 15:24,0,5,26,31,9801,3226,26,100,3/13/2020,1,13027,12953,,3/13/2020,,
3/13/2020 15:29,0,5,26,31,9802,3226,26,101,3/13/2020,1,13028,12953,,3/13/2020,,
3/13/2020 16:03,0,3,3,6,9804,3226,26,103,3/13/2020,1,13030,12953,,3/13/2020,,
3/13/2020 16:09,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 16:23,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 16:30,1,4,3,8,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 16:43,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 16:49,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:03,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:09,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:23,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:29,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:44,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/13/2020 17:49,0,3,3,6,9804,3228,26,105,3/13/2020,1,13032,12953,,3/13/2020,,
3/15/2020 7:19,8,11,2,21,9807,3234,0,9,3/15/2020,2,13041,13032,13032,3/15/2020,,
3/15/2020 7:38,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 7:54,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:04,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:18,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:24,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:38,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:44,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 8:58,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:04,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:18,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:24,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:38,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:44,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 9:58,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:04,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:18,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:24,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:38,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:44,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 10:58,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 11:04,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 11:18,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 11:24,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 11:38,8,11,2,21,9807,3234,0,9,3/15/2020,1,13041,13032,,3/15/2020,,
3/15/2020 11:45,8,11,2,21,9808,3234,0,10,3/15/2020,1,13042,13032,,3/15/2020,,
3/15/2020 11:58,8,11,2,21,9808,3234,0,10,3/15/2020,1,13042,13032,,3/15/2020,,
3/15/2020 12:04,9,12,2,23,9808,3234,0,10,3/15/2020,1,13042,13032,,3/15/2020,,
3/15/2020 12:18,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 12:24,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 12:38,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 12:45,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 12:58,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 13:04,9,12,2,23,9642,3234,0,-156,3/15/2020,1,12876,13032,,3/15/2020,,
3/15/2020 13:18,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 13:24,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 13:38,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 13:45,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 13:58,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 14:04,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 14:18,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 14:28,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 14:50,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:08,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:14,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:28,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:34,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:48,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 15:55,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:08,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:14,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:28,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:34,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:48,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 16:55,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 17:08,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 17:14,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
3/15/2020 17:28,9,12,2,23,9643,3234,0,-155,3/15/2020,1,12877,13032,,3/15/2020,,
